Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
4.1基本.反向无功-3峰,401059,Float,1,RO,100
4.1基本.反向无功-4平,401061,Float,1,RO,100
4.1基本.反向无功-5谷,401063,Float,1,RO,100
5.1基本.正向有功-1总,401281,Float,1,RO,100
5.1基本.正向有功-2尖,401283,Float,1,RO,100
5.1基本.正向有功-3峰,401285,Float,1,RO,100
5.1基本.正向有功-4平,401287,Float,1,RO,100
5.1基本.正向有功-5谷,401289,Float,1,RO,100
5.1基本.反向有功-1总,401291,Float,1,RO,100
5.1基本.反向有功-2尖,401293,Float,1,RO,100
5.1基本.反向有功-3峰,401295,Float,1,RO,100
5.1基本.反向有功-4平,401297,Float,1,RO,100
5.1基本.反向有功-5谷,401299,Float,1,RO,100
5.1基本.正向无功-1总,401301,Float,1,RO,100
5.1基本.正向无功-2尖,401303,Float,1,RO,100
5.1基本.正向无功-3峰,401305,Float,1,RO,100
5.1基本.正向无功-4平,401307,Float,1,RO,100
5.1基本.正向无功-5谷,401309,Float,1,RO,100
5.1基本.反向无功-1总,401311,Float,1,RO,100
5.1基本.反向无功-2尖,401313,Float,1,RO,100
5.1基本.反向无功-3峰,401315,Float,1,RO,100
5.1基本.反向无功-4平,401317,Float,1,RO,100
5.1基本.反向无功-5谷,401319,Float,1,RO,100
6.1基本.正向有功-1总,401537,Float,1,RO,100
6.1基本.正向有功-2尖,401539,Float,1,RO,100
6.1基本.正向有功-3峰,401541,Float,1,RO,100
6.1基本.正向有功-4平,401543,Float,1,RO,100
6.1基本.正向有功-5谷,401545,Float,1,RO,100
6.1基本.反向有功-1总,401547,Float,1,RO,100
6.1基本.反向有功-2尖,401549,Float,1,RO,100
6.1基本.反向有功-3峰,401551,Float,1,RO,100
6.1基本.反向有功-4平,401553,Float,1,RO,100
6.1基本.反向有功-5谷,401555,Float,1,RO,100
6.1基本.正向无功-1总,401557,Float,1,RO,100
6.1基本.正向无功-2尖,401559,Float,1,RO,100
6.1基本.正向无功-3峰,401561,Float,1,RO,100
6.1基本.正向无功-4平,401563,Float,1,RO,100
6.1基本.正向无功-5谷,401565,Float,1,RO,100
6.1基本.反向无功-1总,401567,Float,1,RO,100
6.1基本.反向无功-2尖,401569,Float,1,RO,100
6.1基本.反向无功-3峰,401571,Float,1,RO,100
6.1基本.反向无功-4平,401573,Float,1,RO,100
6.1基本.反向无功-5谷,401575,Float,1,RO,100
7.1基本.正向有功-1总,401793,Float,1,RO,100
7.1基本.正向有功-2尖,401795,Float,1,RO,100
7.1基本.正向有功-3峰,401797,Float,1,RO,100
7.1基本.正向有功-4平,401799,Float,1,RO,100
7.1基本.正向有功-5谷,401801,Float,1,RO,100
7.1基本.反向有功-1总,401803,Float,1,RO,100
7.1基本.反向有功-2尖,401805,Float,1,RO,100
7.1基本.反向有功-3峰,401807,Float,1,RO,100
7.1基本.反向有功-4平,401809,Float,1,RO,100
7.1基本.反向有功-5谷,401811,Float,1,RO,100
